Coarse_Class_Antecedent,Coarse_Class_Consequent,Coarse_Class_Confidence,Fine_Class_Antecedent,Fine_Class_Consequent,Fine_Class_Confidence
"Drink, Meat, Rice","Salad, Fruit_cup, Sandwich, Vegetable",0.064066852367688,"Shrimp_Scampi, Chef_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0534806629834254
"Fruit_cup, Rice, Vegetable","Salad, Sandwich, Meat, Drink",0.0549071618037135,"Shrimp_Scampi, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chef_Salad",0.1878881987577639
"Drink, Rice, Vegetable","Salad, Fruit_cup, Sandwich, Meat",0.0747292418772563,"Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Shrimp_Scampi",0.3342541436464088
"Fruit_cup, Drink, Rice","Salad, Sandwich, Meat, Vegetable",0.0744872256207268,"Chef_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables",0.0106528985033657
"Salad, Meat, Vegetable","Fruit_cup, Sandwich, Rice, Drink",0.0223108428540633,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chef_Salad, Grilled_Vegetables",0.0403865213082259
"Salad, Fruit_cup, Meat","Sandwich, Rice, Vegetable, Drink",0.0223493845821636,"Grilled_Vegetables","Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0071166608452672
"Salad, Meat, Drink","Fruit_cup, Sandwich, Rice, Vegetable",0.0306939501779359,"Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Vegetables",0.2251381215469613
"Salad, Fruit_cup, Vegetable","Sandwich, Meat, Rice, Drink",0.0362141357592722,"Chef_Salad, Grilled_Vegetables","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0672997522708505
"Salad, Drink, Vegetable","Fruit_cup, Sandwich, Meat, Rice",0.0448051948051948,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables","Chef_Salad",0.1546489563567362
"Salad, Fruit_cup, Drink","Sandwich, Meat, Rice, Vegetable",0.044136460554371,"Cut-Fruit_Cup_Healthy_Mix","Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0065956145715034
"Fruit_cup, Meat, Vegetable","Salad, Sandwich, Rice, Drink",0.0221983914209115,"Chef_Salad","Cut-Fruit_Cup_Healthy_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0098686360368603
"Meat, Drink, Vegetable","Salad, Fruit_cup, Sandwich, Rice",0.0306258322237017,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Healthy_Mix, Chef_Salad",0.0374132804757185
"Fruit_cup, Meat, Drink","Salad, Sandwich, Rice, Vegetable",0.0306666666666666,"Cut-Fruit_Cup_Healthy_Mix, Chef_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0637938318546683
"Fruit_cup, Drink, Vegetable","Salad, Sandwich, Meat, Rice",0.0444778685002148,"Cut-Fruit_Cup_Healthy_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chef_Salad",0.1386593204775023
"Salad, Sandwich, Meat, Rice","Fruit_cup, Drink, Vegetable",0.1417808219178082,"Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Healthy_Mix",0.2085635359116022
"Salad, Sandwich, Rice, Vegetable","Fruit_cup, Meat, Drink",0.1820580474934036,"Chef_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Mixed_Veggie_Stir_Fry",0.0096725704202339
"Salad, Fruit_cup, Sandwich, Rice","Meat, Drink, Vegetable",0.1863186318631862,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chef_Salad, Mixed_Veggie_Stir_Fry",0.0366699702675916
"Salad, Sandwich, Rice, Drink","Fruit_cup, Meat, Vegetable",0.2287292817679557,"Mixed_Veggie_Stir_Fry","Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0064801436139936
"Sandwich, Meat, Rice, Vegetable","Salad, Fruit_cup, Drink",0.1377245508982035,"Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Mixed_Veggie_Stir_Fry",0.2044198895027624
"Fruit_cup, Sandwich, Meat, Rice","Salad, Drink, Vegetable",0.1431535269709543,"Chef_Salad, Mixed_Veggie_Stir_Fry","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0612582781456953
"Sandwich, Meat, Rice, Drink","Salad, Fruit_cup, Vegetable",0.1975190839694656,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Mixed_Veggie_Stir_Fry","Chef_Salad",0.148445336008024
"Fruit_cup, Sandwich, Rice, Vegetable","Salad, Meat, Drink",0.183023872679045,"Grilled_Salmon","Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0081681071004914
"Sandwich, Rice, Vegetable, Drink","Salad, Fruit_cup, Meat",0.2264770240700218,"Chef_Salad","Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0157506045356512
"Fruit_cup, Sandwich, Rice, Drink","Salad, Meat, Vegetable",0.2252448313384112,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Salmon, Chef_Salad",0.0597125867195242
"Salad, Sandwich, Meat, Vegetable","Fruit_cup, Drink, Rice",0.0845933796485492,"Grilled_Salmon, Chef_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0514627375613922
"Salad, Fruit_cup, Sandwich, Meat","Drink, Rice, Vegetable",0.0835014118596208,"Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chef_Salad",0.1973791973791973
"Salad, Sandwich, Meat, Drink","Fruit_cup, Rice, Vegetable",0.1072538860103626,"Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Salmon",0.3328729281767955
"Salad, Fruit_cup, Sandwich, Vegetable","Drink, Meat, Rice",0.1193083573487031,"Cut-Fruit_Cup_Seasonal_Mix","Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0066492829204693
"Salad, Sandwich, Drink, Vegetable","Fruit_cup, Meat, Rice",0.1406249999999999,"Chef_Salad","Cut-Fruit_Cup_Seasonal_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0099993464479445
"Salad, Fruit_cup, Sandwich, Drink","Meat, Rice, Vegetable",0.1385542168674698,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Seasonal_Mix, Chef_Salad",0.0379088206144697
"Fruit_cup, Sandwich, Meat, Vegetable","Salad, Drink, Rice",0.0816568047337278,"Cut-Fruit_Cup_Seasonal_Mix, Chef_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0629888843145327
"Sandwich, Meat, Drink, Vegetable","Salad, Fruit_cup, Rice",0.1086614173228346,"Cut-Fruit_Cup_Seasonal_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chef_Salad",0.1531531531531531
"Fruit_cup, Sandwich, Meat, Drink","Salad, Rice, Vegetable",0.1065362840967575,"Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Seasonal_Mix",0.2113259668508287
"Fruit_cup, Sandwich, Drink, Vegetable","Salad, Meat, Rice",0.1413934426229508,"Grilled_Salmon","French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0072869005253346
"Salad, Meat, Rice, Vegetable","Fruit_cup, Sandwich, Drink",0.0819801980198019,"French_Style_Tuna_&_Egg_Salad","Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0139710182597959
"Salad, Fruit_cup, Meat, Rice","Sandwich, Drink, Vegetable",0.0854665565648224,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Salmon, French_Style_Tuna_&_Egg_Salad",0.0532705649157581
"Salad, Drink, Meat, Rice","Fruit_cup, Sandwich, Vegetable",0.1096398305084745,"Grilled_Salmon, French_Style_Tuna_&_Egg_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0467899891186071
"Salad, Fruit_cup, Rice, Vegetable","Sandwich, Meat, Drink",0.1159014557670772,"Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","French_Style_Tuna_&_Egg_Salad",0.176085176085176
"Salad, Drink, Rice, Vegetable","Fruit_cup, Sandwich, Meat",0.1445530726256983,"French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Salmon",0.3097982708933717
"Salad, Fruit_cup, Drink, Rice","Sandwich, Meat, Vegetable",0.1455696202531645,"Cut-Fruit_Cup_Seasonal_Mix","French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0059973924380704
"Fruit_cup, Meat, Rice, Vegetable","Salad, Sandwich, Drink",0.0831325301204819,"French_Style_Tuna_&_Egg_Salad","Cut-Fruit_Cup_Seasonal_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0089674442783806
"Drink, Meat, Rice, Vegetable","Salad, Fruit_cup, Sandwich",0.1106951871657753,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Seasonal_Mix, French_Style_Tuna_&_Egg_Salad",0.0341922695738354
"Fruit_cup, Drink, Meat, Rice","Salad, Sandwich, Vegetable",0.1110515021459227,"Cut-Fruit_Cup_Seasonal_Mix, French_Style_Tuna_&_Egg_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0547184773988897
"Fruit_cup, Drink, Rice, Vegetable","Salad, Sandwich, Meat",0.1449579831932773,"Cut-Fruit_Cup_Seasonal_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","French_Style_Tuna_&_Egg_Salad",0.1381381381381381
"Salad, Fruit_cup, Meat, Vegetable","Sandwich, Rice, Drink",0.0540752351097178,"French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Seasonal_Mix",0.1988472622478386
"Salad, Meat, Drink, Vegetable","Fruit_cup, Sandwich, Rice",0.0663036515054452,"Shrimp_Scampi","French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0081514324693042
"Salad, Fruit_cup, Meat, Drink","Sandwich, Rice, Vegetable",0.0661130629191951,"French_Style_Tuna_&_Egg_Salad","Shrimp_Scampi, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0155305737864708
"Salad, Fruit_cup, Drink, Vegetable","Sandwich, Meat, Rice",0.0943482224247948,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Shrimp_Scampi, French_Style_Tuna_&_Egg_Salad",0.059217046580773
"Fruit_cup, Meat, Drink, Vegetable","Salad, Sandwich, Rice",0.0655893536121672,"Shrimp_Scampi, French_Style_Tuna_&_Egg_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0517204068383466
"Sandwich, Rice, Salad, Meat, Vegetable","Fruit_cup, Drink",0.2716535433070866,"Shrimp_Scampi, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","French_Style_Tuna_&_Egg_Salad",0.1855590062111801
"Sandwich, Rice, Salad, Meat, Fruit_cup","Drink, Vegetable",0.2720105124835742,"French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Shrimp_Scampi",0.3443804034582133
"Sandwich, Rice, Salad, Meat, Drink","Fruit_cup, Vegetable",0.322429906542056,"French_Style_Tuna_&_Egg_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables",0.0105269998050555
"Sandwich, Rice, Salad, Vegetable, Fruit_cup","Meat, Drink",0.3520408163265306,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","French_Style_Tuna_&_Egg_Salad, Grilled_Vegetables",0.0401387512388503
"Sandwich, Rice, Salad, Vegetable, Drink","Fruit_cup, Meat",0.4058823529411764,"Grilled_Vegetables","French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0070730003492839
"Sandwich, Rice, Salad, Fruit_cup, Drink","Meat, Vegetable",0.4011627906976744,"French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Vegetables",0.2334293948126801
"Sandwich, Rice, Meat, Vegetable, Fruit_cup","Salad, Drink",0.2691807542262678,"French_Style_Tuna_&_Egg_Salad, Grilled_Vegetables","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0662576687116564
"Sandwich, Rice, Meat, Vegetable, Drink","Salad, Fruit_cup",0.324960753532182,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables","French_Style_Tuna_&_Egg_Salad",0.1537001897533206
"Sandwich, Rice, Meat, Fruit_cup, Drink","Salad, Vegetable",0.3239436619718309,"French_Style_Tuna_&_Egg_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Mixed_Veggie_Stir_Fry",0.0095522776008837
"Sandwich, Rice, Vegetable, Fruit_cup, Drink","Salad, Meat",0.4107142857142856,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","French_Style_Tuna_&_Egg_Salad, Mixed_Veggie_Stir_Fry",0.036422200198216
"Sandwich, Salad, Meat, Vegetable, Fruit_cup","Drink, Rice",0.173076923076923,"Mixed_Veggie_Stir_Fry","French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.006436358859845
"Sandwich, Salad, Meat, Vegetable, Drink","Fruit_cup, Rice",0.2055610724925521,"French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Mixed_Veggie_Stir_Fry",0.2118155619596541
"Sandwich, Salad, Meat, Fruit_cup, Drink","Rice, Vegetable",0.2021484374999999,"French_Style_Tuna_&_Egg_Salad, Mixed_Veggie_Stir_Fry","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0617387652246955
"Sandwich, Salad, Vegetable, Fruit_cup, Drink","Meat, Rice",0.2730870712401055,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Mixed_Veggie_Stir_Fry","French_Style_Tuna_&_Egg_Salad",0.1474423269809428
"Sandwich, Meat, Vegetable, Fruit_cup, Drink","Salad, Rice",0.2055610724925521,"Cut-Fruit_Cup_Healthy_Mix","French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0075128854721761
"Rice, Salad, Meat, Vegetable, Fruit_cup","Sandwich, Drink",0.1693944353518821,"French_Style_Tuna_&_Egg_Salad","Cut-Fruit_Cup_Healthy_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0111768146078367
"Rice, Salad, Meat, Vegetable, Drink","Fruit_cup, Sandwich",0.2074148296593186,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Healthy_Mix, French_Style_Tuna_&_Egg_Salad",0.0426164519326065
"Rice, Salad, Meat, Fruit_cup, Drink","Sandwich, Vegetable",0.2107942973523421,"Cut-Fruit_Cup_Healthy_Mix, French_Style_Tuna_&_Egg_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0707818930041152
"Rice, Salad, Vegetable, Fruit_cup, Drink","Sandwich, Meat",0.2749003984063745,"Cut-Fruit_Cup_Healthy_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","French_Style_Tuna_&_Egg_Salad",0.1579430670339761
"Rice, Meat, Vegetable, Fruit_cup, Drink","Salad, Sandwich",0.2110091743119266,"French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Healthy_Mix",0.2478386167146974
"Salad, Meat, Vegetable, Fruit_cup, Drink","Sandwich, Rice",0.1379080612924716,"Shrimp_Scampi","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce",0.0052864938608458
"Sandwich, Rice, Salad, Meat, Vegetable, Fruit_cup","Drink",0.5073529411764705,"Spaghetti_with_Meat_Sauce","Shrimp_Scampi, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0190957250215596
"Sandwich, Rice, Salad, Meat, Vegetable, Drink","Fruit_cup",0.575,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Shrimp_Scampi, Spaghetti_with_Meat_Sauce",0.038404360753221
"Sandwich, Rice, Salad, Meat, Fruit_cup, Drink","Vegetable",0.5579514824797843,"Shrimp_Scampi, Spaghetti_with_Meat_Sauce","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0600309837335398
"Sandwich, Rice, Salad, Vegetable, Fruit_cup, Drink","Meat",0.7237762237762236,"Shrimp_Scampi, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Spaghetti_with_Meat_Sauce",0.1203416149068322
"Sandwich, Rice, Meat, Vegetable, Fruit_cup, Drink","Salad",0.5798319327731092,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce","Shrimp_Scampi",0.3242677824267782
"Sandwich, Salad, Meat, Vegetable, Fruit_cup, Drink","Rice",0.3942857142857142,"Cut-Fruit_Cup_Seasonal_Mix","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce",0.0056931768796175
"Rice, Salad, Meat, Vegetable, Fruit_cup, Drink","Sandwich",0.3898305084745763,"Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Seasonal_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0161389675988665
"Sandwich","Rice, Salad, Seafood, Vegetable, Fruit_cup, Drink",0.0118127016988369,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Seasonal_Mix, Spaghetti_with_Meat_Sauce",0.0324578790882061
"Rice","Sandwich, Salad, Seafood, Vegetable, Fruit_cup, Drink",0.0119186582294034,"Cut-Fruit_Cup_Seasonal_Mix, Spaghetti_with_Meat_Sauce","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0603130755064456
"Salad","Sandwich, Rice, Seafood, Vegetable, Fruit_cup, Drink",0.0042351605649791,"Cut-Fruit_Cup_Seasonal_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Spaghetti_with_Meat_Sauce",0.1311311311311311
"Seafood","Sandwich, Rice, Salad, Vegetable, Fruit_cup, Drink",0.0032979175520611,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Seasonal_Mix",0.2740585774058577
"Vegetable","Sandwich, Rice, Salad, Seafood, Fruit_cup, Drink",0.0042410860678136,"Spaghetti_with_Meat_Sauce","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables",0.0165085622767032
"Fruit_cup","Sandwich, Rice, Salad, Seafood, Vegetable, Drink",0.0042262112234227,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Spaghetti_with_Meat_Sauce, Grilled_Vegetables",0.033201189296333
"Drink","Sandwich, Rice, Salad, Seafood, Vegetable, Fruit_cup",0.0097683786505538,"Grilled_Vegetables","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce",0.0058505064617534
"Sandwich, Rice","Salad, Seafood, Vegetable, Fruit_cup, Drink",0.0485971943887775,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce","Grilled_Vegetables",0.2803347280334728
"Salad, Sandwich","Rice, Seafood, Vegetable, Fruit_cup, Drink",0.022993955197345,"Spaghetti_with_Meat_Sauce, Grilled_Vegetables","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0626753975678204
"Seafood, Sandwich","Rice, Salad, Vegetable, Fruit_cup, Drink",0.0190982476865524,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables","Spaghetti_with_Meat_Sauce",0.127134724857685
"Sandwich, Vegetable","Rice, Salad, Seafood, Fruit_cup, Drink",0.0232335329341317,"Cut-Fruit_Cup_Healthy_Mix","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce",0.0060277802044203
"Fruit_cup, Sandwich","Rice, Salad, Seafood, Vegetable, Drink",0.0228127939793038,"Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Healthy_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0170013551804854
"Sandwich, Drink","Rice, Salad, Seafood, Vegetable, Fruit_cup",0.0388,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Healthy_Mix, Spaghetti_with_Meat_Sauce",0.0341922695738354
"Salad, Rice","Sandwich, Seafood, Vegetable, Fruit_cup, Drink",0.0229504317993611,"Cut-Fruit_Cup_Healthy_Mix, Spaghetti_with_Meat_Sauce","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0669577874818049
"Seafood, Rice","Sandwich, Salad, Vegetable, Fruit_cup, Drink",0.0189693947394152,"Cut-Fruit_Cup_Healthy_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Spaghetti_with_Meat_Sauce",0.1267217630853994
"Rice, Vegetable","Sandwich, Salad, Seafood, Fruit_cup, Drink",0.0228908554572271,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Healthy_Mix",0.2887029288702928
"Fruit_cup, Rice","Sandwich, Salad, Seafood, Vegetable, Drink",0.023092488989406,"Chef_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce",0.0066008757597542
"Drink, Rice","Sandwich, Salad, Seafood, Vegetable, Fruit_cup",0.0394951140065146,"Spaghetti_with_Meat_Sauce","Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0124430208205001
"Salad, Seafood","Sandwich, Rice, Vegetable, Fruit_cup, Drink",0.0071064874171215,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chef_Salad, Spaghetti_with_Meat_Sauce",0.0250247770069375
"Salad, Vegetable","Sandwich, Rice, Seafood, Fruit_cup, Drink",0.013463807342633,"Chef_Salad, Spaghetti_with_Meat_Sauce","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0704323570432357
"Salad, Fruit_cup","Sandwich, Rice, Seafood, Vegetable, Drink",0.0133627221380355,"Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Spaghetti_with_Meat_Sauce",0.1395027624309392
"Salad, Drink","Sandwich, Rice, Seafood, Vegetable, Fruit_cup",0.0186915887850467,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce","Chef_Salad",0.2112970711297071
"Seafood, Vegetable","Sandwich, Rice, Salad, Fruit_cup, Drink",0.0071062271062271,"Grilled_Salmon","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce",0.0054905948144382
"Fruit_cup, Seafood","Sandwich, Rice, Salad, Vegetable, Drink",0.0070883115934086,"Spaghetti_with_Meat_Sauce","Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0199581126031785
"Seafood, Drink","Sandwich, Rice, Salad, Vegetable, Fruit_cup",0.015667905023421,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Salmon, Spaghetti_with_Meat_Sauce",0.0401387512388503
"Fruit_cup, Vegetable","Sandwich, Rice, Salad, Seafood, Drink",0.0133885438233264,"Grilled_Salmon, Spaghetti_with_Meat_Sauce","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0634796238244514
"Drink, Vegetable","Sandwich, Rice, Salad, Seafood, Fruit_cup",0.0187222543910442,"Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Spaghetti_with_Meat_Sauce",0.1326781326781326
"Fruit_cup, Drink","Sandwich, Rice, Salad, Seafood, Vegetable",0.0186341369705119,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce","Grilled_Salmon",0.3389121338912133
"Salad, Sandwich, Rice","Fruit_cup, Seafood, Drink, Vegetable",0.0875451263537906,"Spaghetti_with_Meat_Sauce","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Mixed_Veggie_Stir_Fry",0.0149069853394111
"Seafood, Sandwich, Rice","Salad, Fruit_cup, Drink, Vegetable",0.0734570238546005,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry",0.0299801783944499
"Sandwich, Rice, Vegetable","Salad, Fruit_cup, Seafood, Drink",0.0859929078014184,"Mixed_Veggie_Stir_Fry","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce",0.0052979552519812
"Fruit_cup, Sandwich, Rice","Salad, Seafood, Drink, Vegetable",0.0883022303140646,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Spaghetti_with_Meat_Sauce","Mixed_Veggie_Stir_Fry",0.2531380753138075
"Sandwich, Rice, Drink","Salad, Fruit_cup, Seafood, Vegetable",0.1274638633377135,"Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0565420560747663
"Salad, Seafood, Sandwich","Fruit_cup, Drink, Rice, Vegetable",0.0354596965819777,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Mixed_Veggie_Stir_Fry","Spaghetti_with_Meat_Sauce",0.1213640922768304
"Salad, Sandwich, Vegetable","Fruit_cup, Seafood, Rice, Drink",0.0529475982532751,"Shrimp_Scampi","Lemon_Tea, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0045361527967257
"Salad, Fruit_cup, Sandwich","Seafood, Rice, Vegetable, Drink",0.0523334232533045,"Lemon_Tea","Shrimp_Scampi, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0202158382732938
"Salad, Sandwich, Drink","Fruit_cup, Seafood, Rice, Vegetable",0.0679747722494744,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Shrimp_Scampi, Lemon_Tea",0.0329534192269573
"Seafood, Sandwich, Vegetable","Salad, Fruit_cup, Drink, Rice",0.0359925788497217,"Shrimp_Scampi, Lemon_Tea","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0675469781615033
"Seafood, Sandwich, Fruit_cup","Salad, Drink, Rice, Vegetable",0.0357340209983422,"Shrimp_Scampi, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Lemon_Tea",0.1032608695652173
"Seafood, Sandwich, Drink","Salad, Fruit_cup, Rice, Vegetable",0.0594544897333742,"Lemon_Tea, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Shrimp_Scampi",0.3189448441247002
"Fruit_cup, Sandwich, Vegetable","Salad, Seafood, Rice, Drink",0.0521645603656897,"Cut-Fruit_Cup_Seasonal_Mix","Lemon_Tea, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0054758800521512
"Sandwich, Drink, Vegetable","Salad, Fruit_cup, Seafood, Rice",0.0686968838526912,"Lemon_Tea","Cut-Fruit_Cup_Seasonal_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0191518467852257
