Coarse_Class_Antecedent,Coarse_Class_Consequent,Coarse_Class_Confidence,Fine_Class_Antecedent,Fine_Class_Consequent,Fine_Class_Confidence
"Seafood, Rice","Wrap, Meat, Vegetable, Fruit_cup, Drink",0.0261201143946615,"Mixed_Veggie_Stir_Fry","Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0076233378091566
"Meat, Rice","Wrap, Seafood, Vegetable, Fruit_cup, Drink",0.0265246853823814,"Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Mixed_Veggie_Stir_Fry",0.2852512155591572
"Rice, Vegetable","Wrap, Seafood, Meat, Fruit_cup, Drink",0.0321219226260257,"Herbs_Chicken_Breast, Mixed_Veggie_Stir_Fry","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0495635032385243
"Fruit_cup, Rice","Wrap, Seafood, Meat, Vegetable, Drink",0.031512363427257,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Mixed_Veggie_Stir_Fry","Herbs_Chicken_Breast",0.1689059500959693
"Drink, Rice","Wrap, Seafood, Meat, Vegetable, Fruit_cup",0.0555105348460291,"Shrimp_Scampi","Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.005041508419319
"Wrap, Seafood","Rice, Meat, Vegetable, Fruit_cup, Drink",0.0263740494754066,"Herbs_Chicken_Breast","Shrimp_Scampi, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0101255569056298
"Wrap, Meat","Rice, Seafood, Vegetable, Fruit_cup, Drink",0.02657356221511,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Shrimp_Scampi, Herbs_Chicken_Breast",0.0380035469977197
"Wrap, Vegetable","Rice, Seafood, Meat, Fruit_cup, Drink",0.0322922804949911,"Shrimp_Scampi, Herbs_Chicken_Breast","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0619578686493184
"Wrap, Fruit_cup","Rice, Seafood, Meat, Vegetable, Drink",0.031853057428505,"Shrimp_Scampi, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Herbs_Chicken_Breast",0.1132075471698113
"Wrap, Drink","Rice, Seafood, Meat, Vegetable, Fruit_cup",0.0554992910674498,"Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Shrimp_Scampi",0.2431118314424635
"Seafood, Meat","Rice, Wrap, Vegetable, Fruit_cup, Drink",0.0141799927547482,"Herbs_Chicken_Breast","Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.007155393546645
"Seafood, Vegetable","Rice, Wrap, Meat, Fruit_cup, Drink",0.0096854012018381,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Herbs_Chicken_Breast, Chicken_Caesar_Salad",0.0268558398783886
"Fruit_cup, Seafood","Rice, Wrap, Meat, Vegetable, Drink",0.0097070181032344,"Chicken_Caesar_Salad","Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0069059873607401
"Seafood, Drink","Rice, Wrap, Meat, Vegetable, Fruit_cup",0.0216857934309457,"Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chicken_Caesar_Salad",0.1717990275526742
"Meat, Vegetable","Rice, Wrap, Seafood, Fruit_cup, Drink",0.0097397980946964,"Herbs_Chicken_Breast, Chicken_Caesar_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0447635135135135
"Fruit_cup, Meat","Rice, Wrap, Seafood, Vegetable, Drink",0.0096683133380381,"Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Herbs_Chicken_Breast",0.1603630862329803
"Meat, Drink","Rice, Wrap, Seafood, Vegetable, Fruit_cup",0.0215748031496062,"Grilled_Salmon","Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0052201847142283
"Fruit_cup, Vegetable","Rice, Wrap, Seafood, Meat, Drink",0.0183646112600536,"Herbs_Chicken_Breast","Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.010530579181855
"Drink, Vegetable","Rice, Wrap, Seafood, Meat, Fruit_cup",0.0260060744115413,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Salmon, Herbs_Chicken_Breast",0.0395236888776285
"Fruit_cup, Drink","Rice, Wrap, Seafood, Meat, Vegetable",0.0259175179720015,"Grilled_Salmon, Herbs_Chicken_Breast","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0644894584539065
"Wrap, Seafood, Rice","Fruit_cup, Meat, Drink, Vegetable",0.1009208103130755,"Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Herbs_Chicken_Breast",0.1255028157683025
"Wrap, Meat, Rice","Fruit_cup, Seafood, Drink, Vegetable",0.1020864381520119,"Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Salmon",0.252836304700162
"Wrap, Rice, Vegetable","Fruit_cup, Seafood, Meat, Drink",0.118923611111111,"Herbs_Chicken_Breast","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables",0.0114081274470095
"Wrap, Fruit_cup, Rice","Seafood, Meat, Drink, Vegetable",0.1172945205479452,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Herbs_Chicken_Breast, Grilled_Vegetables",0.0428173296174309
"Wrap, Drink, Rice","Fruit_cup, Seafood, Meat, Vegetable",0.1771170006464124,"Grilled_Vegetables","Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0073315691293219
"Seafood, Meat, Rice","Wrap, Fruit_cup, Drink, Vegetable",0.0555893690403732,"Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Vegetables",0.2739059967585089
"Seafood, Rice, Vegetable","Wrap, Fruit_cup, Meat, Drink",0.0477102559637819,"Herbs_Chicken_Breast, Grilled_Vegetables","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0479432624113475
"Fruit_cup, Seafood, Rice","Wrap, Meat, Drink, Vegetable",0.046917808219178,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables","Herbs_Chicken_Breast",0.1632850241545894
"Seafood, Rice, Drink","Wrap, Fruit_cup, Meat, Vegetable",0.0809692671394799,"Herbs_Chicken_Breast","Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0072904009720534
"Meat, Rice, Vegetable","Wrap, Fruit_cup, Seafood, Drink",0.0484869934524862,"Chef_Salad","Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0070935960591133
"Fruit_cup, Meat, Rice","Wrap, Seafood, Drink, Vegetable",0.0477601533902736,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Herbs_Chicken_Breast, Chef_Salad",0.0273625538383582
"Drink, Meat, Rice","Wrap, Fruit_cup, Seafood, Vegetable",0.0801638385020479,"Herbs_Chicken_Breast, Chef_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0457433290978399
"Fruit_cup, Rice, Vegetable","Wrap, Seafood, Meat, Drink",0.0689481630598892,"Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chef_Salad",0.1750405186385737
"Drink, Rice, Vegetable","Wrap, Fruit_cup, Seafood, Meat",0.0937072503419972,"Chef_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Herbs_Chicken_Breast",0.1518987341772152
"Fruit_cup, Drink, Rice","Wrap, Seafood, Meat, Vegetable",0.0936431989063567,"Cut-Fruit_Cup_Healthy_Mix","Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0072920262340352
"Wrap, Seafood, Meat","Fruit_cup, Drink, Rice, Vegetable",0.0556458164094232,"Herbs_Chicken_Breast","Cut-Fruit_Cup_Healthy_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0114081274470095
"Wrap, Seafood, Vegetable","Fruit_cup, Drink, Meat, Rice",0.047994394815204,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Healthy_Mix, Herbs_Chicken_Breast",0.0428173296174309
"Wrap, Fruit_cup, Seafood","Drink, Meat, Rice, Vegetable",0.0473966441792077,"Cut-Fruit_Cup_Healthy_Mix, Herbs_Chicken_Breast","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0490993608367228
"Wrap, Seafood, Drink","Fruit_cup, Meat, Rice, Vegetable",0.0803990610328638,"Cut-Fruit_Cup_Healthy_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Herbs_Chicken_Breast",0.1573556797020484
"Wrap, Meat, Vegetable","Fruit_cup, Seafood, Rice, Drink",0.0484784147204529,"Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Healthy_Mix",0.2739059967585089
"Wrap, Fruit_cup, Meat","Seafood, Rice, Vegetable, Drink",0.0478351955307262,"Herbs_Chicken_Breast","French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.007155393546645
"Wrap, Meat, Drink","Fruit_cup, Seafood, Rice, Vegetable",0.0797671033478893,"French_Style_Tuna_&_Egg_Salad","Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.006815405388028
"Wrap, Fruit_cup, Vegetable","Seafood, Meat, Rice, Drink",0.0702024084037919,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Herbs_Chicken_Breast, French_Style_Tuna_&_Egg_Salad",0.0268558398783886
"Wrap, Drink, Vegetable","Fruit_cup, Seafood, Meat, Rice",0.0958377054914305,"Herbs_Chicken_Breast, French_Style_Tuna_&_Egg_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0447257383966244
"Wrap, Fruit_cup, Drink","Seafood, Meat, Rice, Vegetable",0.0915163660654642,"Herbs_Chicken_Breast, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","French_Style_Tuna_&_Egg_Salad",0.1717990275526742
"Seafood, Meat, Vegetable","Wrap, Fruit_cup, Drink, Rice",0.02608033504664,"French_Style_Tuna_&_Egg_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Herbs_Chicken_Breast",0.1446111869031378
"Fruit_cup, Seafood, Meat","Wrap, Drink, Rice, Vegetable",0.0260283081599696,"Shrimp_Scampi","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables",0.0114946391960474
"Seafood, Meat, Drink","Wrap, Fruit_cup, Rice, Vegetable",0.0449991788471013,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Shrimp_Scampi, Grilled_Vegetables",0.0866480871548011
"Fruit_cup, Seafood, Vegetable","Wrap, Drink, Meat, Rice",0.0276823600727419,"Grilled_Vegetables","Shrimp_Scampi, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0148366665220597
"Seafood, Drink, Vegetable","Wrap, Fruit_cup, Meat, Rice",0.0389315146348394,"Shrimp_Scampi, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Vegetables",0.2581132075471698
"Fruit_cup, Seafood, Drink","Wrap, Meat, Rice, Vegetable",0.0388542257515598,"Shrimp_Scampi, Grilled_Vegetables","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0482573726541554
"Fruit_cup, Meat, Vegetable","Wrap, Seafood, Rice, Drink",0.0277131586932335,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables","Shrimp_Scampi",0.3304347826086956
"Meat, Drink, Vegetable","Wrap, Fruit_cup, Seafood, Rice",0.0387005649717514,"Cut-Fruit_Cup_Seasonal_Mix","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables",0.0098230126790427
"Fruit_cup, Meat, Drink","Wrap, Seafood, Rice, Vegetable",0.0384291725105189,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Seasonal_Mix, Grilled_Vegetables",0.0575120344565492
"Fruit_cup, Drink, Vegetable","Wrap, Seafood, Meat, Rice",0.0553983016579053,"Grilled_Vegetables","Cut-Fruit_Cup_Seasonal_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0098477289488525
"Wrap, Seafood, Meat, Rice","Fruit_cup, Drink, Vegetable",0.1796721311475409,"Cut-Fruit_Cup_Seasonal_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Vegetables",0.2174329501915708
"Wrap, Seafood, Rice, Vegetable","Fruit_cup, Meat, Drink",0.1690314620604565,"Cut-Fruit_Cup_Seasonal_Mix, Grilled_Vegetables","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0601802757158006
"Wrap, Fruit_cup, Seafood, Rice","Meat, Drink, Vegetable",0.1663630843958712,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables","Cut-Fruit_Cup_Seasonal_Mix",0.2193236714975845
"Wrap, Seafood, Rice, Drink","Fruit_cup, Meat, Vegetable",0.2493175614194722,"Grilled_Salmon","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables",0.0120800428322848
"Wrap, Meat, Rice, Vegetable","Fruit_cup, Seafood, Drink",0.1675840978593272,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Salmon, Grilled_Vegetables",0.0914618697745122
"Wrap, Fruit_cup, Meat, Rice","Seafood, Drink, Vegetable",0.1677893447642375,"Grilled_Vegetables","Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0156609257732853
"Wrap, Drink, Meat, Rice","Fruit_cup, Seafood, Vegetable",0.2452999104744852,"Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Vegetables",0.2904263877715205
"Wrap, Fruit_cup, Rice, Vegetable","Seafood, Meat, Drink",0.2183266932270916,"Grilled_Salmon, Grilled_Vegetables","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0506524484355268
"Wrap, Drink, Rice, Vegetable","Fruit_cup, Seafood, Meat",0.2798774259448416,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables","Grilled_Salmon",0.3487922705314009
"Wrap, Fruit_cup, Drink, Rice","Seafood, Meat, Vegetable",0.2857142857142857,"Cut-Fruit_Cup_Healthy_Mix","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables",0.0099672074559889
"Seafood, Meat, Rice, Vegetable","Wrap, Fruit_cup, Drink",0.0944827586206896,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Healthy_Mix, Grilled_Vegetables",0.0585254623764884
"Fruit_cup, Seafood, Meat, Rice","Wrap, Drink, Vegetable",0.0934834527465029,"Grilled_Vegetables","Cut-Fruit_Cup_Healthy_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0100212572122684
"Seafood, Meat, Rice, Drink","Wrap, Fruit_cup, Vegetable",0.1433054393305439,"Cut-Fruit_Cup_Healthy_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Vegetables",0.2150837988826815
"Fruit_cup, Seafood, Rice, Vegetable","Wrap, Meat, Drink",0.0979971387696709,"Cut-Fruit_Cup_Healthy_Mix, Grilled_Vegetables","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0621468926553672
"Seafood, Rice, Vegetable, Drink","Wrap, Fruit_cup, Meat",0.1335282651072124,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables","Cut-Fruit_Cup_Healthy_Mix",0.2231884057971014
"Fruit_cup, Seafood, Rice, Drink","Wrap, Meat, Vegetable",0.1337890624999999,"Shrimp_Scampi","Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0082008536954256
"Fruit_cup, Meat, Rice, Vegetable","Wrap, Seafood, Drink",0.0998906306963179,"Chicken_Caesar_Salad","Shrimp_Scampi, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0158968010945338
"Drink, Meat, Rice, Vegetable","Wrap, Fruit_cup, Seafood",0.1332036947010209,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Shrimp_Scampi, Chicken_Caesar_Salad",0.0618191031162908
"Fruit_cup, Drink, Meat, Rice","Wrap, Seafood, Vegetable",0.1323671497584541,"Shrimp_Scampi, Chicken_Caesar_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0517168291649003
"Fruit_cup, Drink, Rice, Vegetable","Wrap, Seafood, Meat",0.1751918158567774,"Shrimp_Scampi, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chicken_Caesar_Salad",0.1841509433962264
"Wrap, Seafood, Meat, Vegetable","Fruit_cup, Drink, Rice",0.0938677629325111,"Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Shrimp_Scampi",0.3691376701966716
"Wrap, Fruit_cup, Seafood, Meat","Drink, Rice, Vegetable",0.0926614812309773,"Cut-Fruit_Cup_Seasonal_Mix","Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.006966982560907
"Wrap, Seafood, Meat, Drink","Fruit_cup, Rice, Vegetable",0.1408740359897172,"Chicken_Caesar_Salad","Cut-Fruit_Cup_Seasonal_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.010489282689426
"Wrap, Fruit_cup, Seafood, Vegetable","Drink, Meat, Rice",0.0993473531544597,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Seasonal_Mix, Chicken_Caesar_Salad",0.0407904737775525
"Wrap, Seafood, Drink, Vegetable","Fruit_cup, Meat, Rice",0.1342479176874081,"Cut-Fruit_Cup_Seasonal_Mix, Chicken_Caesar_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0633608815426997
"Wrap, Fruit_cup, Seafood, Drink","Meat, Rice, Vegetable",0.1300427147603227,"Cut-Fruit_Cup_Seasonal_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chicken_Caesar_Salad",0.1542145593869732
"Wrap, Fruit_cup, Meat, Vegetable","Seafood, Rice, Drink",0.1008465218991534,"Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Seasonal_Mix",0.2435703479576399
"Wrap, Meat, Drink, Vegetable","Fruit_cup, Seafood, Rice",0.1346437346437346,"Chicken_Caesar_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables",0.0095120203270571
"Wrap, Fruit_cup, Meat, Drink","Seafood, Rice, Vegetable",0.1286989196806012,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chicken_Caesar_Salad, Grilled_Vegetables",0.0369901190777805
"Wrap, Fruit_cup, Drink, Vegetable","Seafood, Meat, Rice",0.1740787801778907,"Grilled_Vegetables","Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0063337816146804
"Fruit_cup, Seafood, Meat, Vegetable","Wrap, Drink, Rice",0.0556684274685087,"Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Vegetables",0.2208774583963691
"Seafood, Meat, Drink, Vegetable","Wrap, Fruit_cup, Rice",0.0755445271574303,"Chicken_Caesar_Salad, Grilled_Vegetables","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0599343185550082
"Fruit_cup, Seafood, Meat, Drink","Wrap, Rice, Vegetable",0.074537540805223,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Grilled_Vegetables","Chicken_Caesar_Salad",0.1410628019323671
"Fruit_cup, Seafood, Drink, Vegetable","Wrap, Meat, Rice",0.0793283149971048,"Grilled_Salmon","Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0069267835631106
"Fruit_cup, Meat, Drink, Vegetable","Wrap, Seafood, Rice",0.0790536641661858,"Chicken_Caesar_Salad","Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0134862206006905
"Rice, Wrap, Seafood, Meat, Vegetable","Fruit_cup, Drink",0.2839378238341968,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Salmon, Chicken_Caesar_Salad",0.0524448948568533
"Rice, Wrap, Seafood, Meat, Fruit_cup","Drink, Vegetable",0.2854166666666666,"Grilled_Salmon, Chicken_Caesar_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0435148202648728
"Rice, Wrap, Seafood, Meat, Drink","Fruit_cup, Vegetable",0.4005847953216374,"Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chicken_Caesar_Salad",0.1665325824617859
"Rice, Wrap, Seafood, Vegetable, Fruit_cup","Meat, Drink",0.3017621145374449,"Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Salmon",0.313161875945537
"Rice, Wrap, Seafood, Vegetable, Drink","Fruit_cup, Meat",0.3837535014005602,"Chicken_Caesar_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Black_Pepper_Chicken_Breast",0.0076226464264772
"Rice, Wrap, Seafood, Fruit_cup, Drink","Meat, Vegetable",0.3965267727930535,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chicken_Caesar_Salad, Black_Pepper_Chicken_Breast",0.0296427666582214
"Rice, Wrap, Meat, Vegetable, Fruit_cup","Seafood, Drink",0.2988004362050163,"Black_Pepper_Chicken_Breast","Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0078666039131311
"Rice, Wrap, Meat, Vegetable, Drink","Fruit_cup, Seafood",0.38268156424581,"Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Black_Pepper_Chicken_Breast",0.1770045385779122
"Rice, Wrap, Meat, Fruit_cup, Drink","Seafood, Vegetable",0.386459802538787,"Chicken_Caesar_Salad, Black_Pepper_Chicken_Breast","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0510694020078568
"Rice, Wrap, Vegetable, Fruit_cup, Drink","Seafood, Meat",0.4919210053859963,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Black_Pepper_Chicken_Breast","Chicken_Caesar_Salad",0.1762048192771084
"Rice, Seafood, Meat, Vegetable, Fruit_cup","Wrap, Drink",0.1734177215189873,"Cut-Fruit_Cup_Healthy_Mix","Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0066879530548843
"Rice, Seafood, Meat, Vegetable, Drink","Wrap, Fruit_cup",0.2289055973266499,"Chicken_Caesar_Salad","Cut-Fruit_Cup_Healthy_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0100983777444784
"Rice, Seafood, Meat, Fruit_cup, Drink","Wrap, Vegetable",0.2271973466003316,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Healthy_Mix, Chicken_Caesar_Salad",0.0392703318976437
"Rice, Seafood, Vegetable, Fruit_cup, Drink","Wrap, Meat",0.2411971830985915,"Cut-Fruit_Cup_Healthy_Mix, Chicken_Caesar_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0617776006377042
"Rice, Meat, Vegetable, Fruit_cup, Drink","Wrap, Seafood",0.2452999104744852,"Cut-Fruit_Cup_Healthy_Mix, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chicken_Caesar_Salad",0.1443202979515828
"Wrap, Seafood, Meat, Vegetable, Fruit_cup","Drink, Rice",0.1727616645649432,"Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Cut-Fruit_Cup_Healthy_Mix",0.2344931921331316
"Wrap, Seafood, Meat, Vegetable, Drink","Fruit_cup, Rice",0.2231270358306188,"Chicken_Caesar_Salad","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Mixed_Veggie_Stir_Fry",0.0084044563163724
"Wrap, Seafood, Meat, Fruit_cup, Drink","Rice, Vegetable",0.2176330420969023,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Chicken_Caesar_Salad, Mixed_Veggie_Stir_Fry",0.032683050418039
"Wrap, Seafood, Vegetable, Fruit_cup, Drink","Meat, Rice",0.236614853195164,"Mixed_Veggie_Stir_Fry","Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0055875600987568
"Wrap, Meat, Vegetable, Fruit_cup, Drink","Seafood, Rice",0.2397200349956255,"Chicken_Caesar_Salad, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Mixed_Veggie_Stir_Fry",0.1951588502269288
"Seafood, Meat, Vegetable, Fruit_cup, Drink","Wrap, Rice",0.1371371371371371,"Chicken_Caesar_Salad, Mixed_Veggie_Stir_Fry","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0528255528255528
"Rice, Wrap, Seafood, Meat, Vegetable, Fruit_cup","Drink",0.4773519163763066,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Mixed_Veggie_Stir_Fry","Chicken_Caesar_Salad",0.1238003838771592
"Rice, Wrap, Seafood, Meat, Vegetable, Drink","Fruit_cup",0.6008771929824561,"Grilled_Salmon","Yeung_Chow_Fried_Rice, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0037143622005086
"Rice, Wrap, Seafood, Meat, Fruit_cup, Drink","Vegetable",0.6157303370786517,"Yeung_Chow_Fried_Rice","Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0205061888047293
"Rice, Wrap, Seafood, Vegetable, Fruit_cup, Drink","Meat",0.6539379474940333,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Salmon, Yeung_Chow_Fried_Rice",0.0281226247783126
"Rice, Wrap, Meat, Vegetable, Fruit_cup, Drink","Seafood",0.6682926829268292,"Grilled_Salmon, Yeung_Chow_Fried_Rice","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0650644783118405
"Rice, Seafood, Meat, Vegetable, Fruit_cup, Drink","Wrap",0.3942446043165468,"Grilled_Salmon, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Yeung_Chow_Fried_Rice",0.0893000804505229
"Wrap, Seafood, Meat, Vegetable, Fruit_cup, Drink","Rice",0.3732970027247956,"Yeung_Chow_Fried_Rice, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Grilled_Salmon",0.3208092485549133
"Rice","Salad, Wrap, Meat, Vegetable, Fruit_cup, Drink",0.0164804294899806,"Yeung_Chow_Fried_Rice","Sesame_Chicken_with_Baby_Spinach_Cold_Wrap, Mixed_Veggie_Stir_Fry",0.0201367079253648
"Salad","Rice, Wrap, Meat, Vegetable, Fruit_cup, Drink",0.0057233290697422,"Sesame_Chicken_with_Baby_Spinach_Cold_Wrap","Yeung_Chow_Fried_Rice, Mixed_Veggie_Stir_Fry",0.027615910818343
"Wrap","Rice, Salad, Meat, Vegetable, Fruit_cup, Drink",0.0165902092628668,"Mixed_Veggie_Stir_Fry","Yeung_Chow_Fried_Rice, Sesame_Chicken_with_Baby_Spinach_Cold_Wrap",0.0047212717113527
