Coarse_Class_Antecedent,Coarse_Class_Consequent,Coarse_Class_Confidence,Fine_Class_Antecedent,Fine_Class_Consequent,Fine_Class_Confidence
"Seafood","Wrap, Meat, Vegetable",0.0483497685651036,"Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce","Mixed_Veggie_Stir_Fry",0.2900997697620875
"Meat","Wrap, Seafood, Vegetable",0.0483806007719416,"Basil_&_Garlic_Chicken_Breast, Mixed_Veggie_Stir_Fry","Spaghetti_with_Meat_Sauce",0.1060011217049916
"Vegetable","Wrap, Seafood, Meat",0.062451260722641,"Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry","Basil_&_Garlic_Chicken_Breast",0.1772983114446529
"Wrap, Seafood","Meat, Vegetable",0.2799300903000291,"Grilled_Salmon","Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce",0.0106172756807448
"Wrap, Meat","Seafood, Vegetable",0.2807478819748758,"Basil_&_Garlic_Chicken_Breast","Grilled_Salmon, Spaghetti_with_Meat_Sauce",0.0211742702558279
"Wrap, Vegetable","Seafood, Meat",0.3413046051852729,"Spaghetti_with_Meat_Sauce","Grilled_Salmon, Basil_&_Garlic_Chicken_Breast",0.0406410256410256
"Seafood, Meat","Wrap, Vegetable",0.1491001241208109,"Grilled_Salmon, Basil_&_Garlic_Chicken_Breast","Spaghetti_with_Meat_Sauce",0.1285482562854825
"Seafood, Vegetable","Wrap, Meat",0.1019412326296807,"Grilled_Salmon, Spaghetti_with_Meat_Sauce","Basil_&_Garlic_Chicken_Breast",0.1279257465698143
"Meat, Vegetable","Wrap, Seafood",0.1019664709627219,"Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce","Grilled_Salmon",0.2432847275518035
"Wrap, Seafood, Meat","Vegetable",0.5893295175797221,"Chicken_Caesar_Salad","Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce",0.0157597768986315
"Wrap, Seafood, Vegetable","Meat",0.5079281183932347,"Basil_&_Garlic_Chicken_Breast","Chicken_Caesar_Salad, Spaghetti_with_Meat_Sauce",0.0162313806692939
"Wrap, Meat, Vegetable","Seafood",0.512715632224791,"Spaghetti_with_Meat_Sauce","Chicken_Caesar_Salad, Basil_&_Garlic_Chicken_Breast",0.0311538461538461
"Seafood, Meat, Vegetable","Wrap",0.2743101807802093,"Chicken_Caesar_Salad, Basil_&_Garlic_Chicken_Breast","Spaghetti_with_Meat_Sauce",0.1021008403361344
"Wrap","Fruit_cup, Seafood, Vegetable",0.1727532550015877,"Chicken_Caesar_Salad, Spaghetti_with_Meat_Sauce","Basil_&_Garlic_Chicken_Breast",0.1681660899653979
"Fruit_cup","Wrap, Seafood, Vegetable",0.0589012321618051,"Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce","Chicken_Caesar_Salad",0.1864927091327705
"Seafood","Wrap, Fruit_cup, Vegetable",0.0456161534849399,"Shrimp_Scampi","Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce",0.0101105102280743
"Vegetable","Wrap, Fruit_cup, Seafood",0.0589203708517459,"Basil_&_Garlic_Chicken_Breast","Shrimp_Scampi, Spaghetti_with_Meat_Sauce",0.020105537372253
"Wrap, Fruit_cup","Seafood, Vegetable",0.3198870986710573,"Spaghetti_with_Meat_Sauce","Shrimp_Scampi, Basil_&_Garlic_Chicken_Breast",0.0385897435897435
"Wrap, Seafood","Fruit_cup, Vegetable",0.264103311001068,"Shrimp_Scampi, Basil_&_Garlic_Chicken_Breast","Spaghetti_with_Meat_Sauce",0.1218130311614731
"Wrap, Vegetable","Fruit_cup, Seafood",0.3220078134248845,"Shrimp_Scampi, Spaghetti_with_Meat_Sauce","Basil_&_Garlic_Chicken_Breast",0.1189723320158102
"Fruit_cup, Seafood","Wrap, Vegetable",0.0962388989137741,"Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce","Shrimp_Scampi",0.2310053722179585
"Fruit_cup, Vegetable","Wrap, Seafood",0.1831649831649831,"Chef_Salad","Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce",0.0168376742962378
"Seafood, Vegetable","Wrap, Fruit_cup",0.0961776457692443,"Basil_&_Garlic_Chicken_Breast","Chef_Salad, Spaghetti_with_Meat_Sauce",0.0170997261371985
"Wrap, Fruit_cup, Seafood","Vegetable",0.4754413564062227,"Spaghetti_with_Meat_Sauce","Chef_Salad, Basil_&_Garlic_Chicken_Breast",0.0328205128205128
"Wrap, Fruit_cup, Vegetable","Seafood",0.7022979602375419,"Chef_Salad, Basil_&_Garlic_Chicken_Breast","Spaghetti_with_Meat_Sauce",0.1076987799747581
"Wrap, Seafood, Vegetable","Fruit_cup",0.4792107117688512,"Chef_Salad, Spaghetti_with_Meat_Sauce","Basil_&_Garlic_Chicken_Breast",0.1833810888252149
"Fruit_cup, Seafood, Vegetable","Wrap",0.2762543164736948,"Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce","Chef_Salad",0.1964696853415196
"Wrap","Fruit_cup, Meat, Vegetable",0.1722451571927596,"French_Style_Tuna_&_Egg_Salad","Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce",0.015170019926721
"Fruit_cup","Wrap, Meat, Vegetable",0.0587279932436821,"Basil_&_Garlic_Chicken_Breast","French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0157638100327299
"Meat","Wrap, Fruit_cup, Vegetable",0.0455109917771438,"Spaghetti_with_Meat_Sauce","French_Style_Tuna_&_Egg_Salad, Basil_&_Garlic_Chicken_Breast",0.0302564102564102
"Vegetable","Wrap, Fruit_cup, Meat",0.0587470756433584,"French_Style_Tuna_&_Egg_Salad, Basil_&_Garlic_Chicken_Breast","Spaghetti_with_Meat_Sauce",0.1022087483759203
"Wrap, Fruit_cup","Meat, Vegetable",0.3189462542632012,"French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce","Basil_&_Garlic_Chicken_Breast",0.1634349030470914
"Wrap, Meat","Fruit_cup, Vegetable",0.2640958223780309,"Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce","French_Style_Tuna_&_Egg_Salad",0.1811204911742133
"Wrap, Vegetable","Fruit_cup, Meat",0.3210607316206937,"Cut-Fruit_Cup_Healthy_Mix","Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry",0.0043314419370208
"Fruit_cup, Meat","Wrap, Vegetable",0.095529958786854,"Basil_&_Garlic_Chicken_Breast","Cut-Fruit_Cup_Healthy_Mix, Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry",0.0066795805223431
"Fruit_cup, Vegetable","Wrap, Meat",0.1826262626262626,"Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Healthy_Mix, Basil_&_Garlic_Chicken_Breast, Mixed_Veggie_Stir_Fry",0.0128205128205128
"Meat, Vegetable","Wrap, Fruit_cup",0.0959185117068684,"Mixed_Veggie_Stir_Fry","Cut-Fruit_Cup_Healthy_Mix, Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce",0.0043280675178532
"Wrap, Fruit_cup, Meat","Vegetable",0.4755391899000526,"Cut-Fruit_Cup_Healthy_Mix, Basil_&_Garlic_Chicken_Breast","Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry",0.0276319425255595
"Wrap, Fruit_cup, Vegetable","Meat",0.7002323780015491,"Cut-Fruit_Cup_Healthy_Mix, Spaghetti_with_Meat_Sauce","Basil_&_Garlic_Chicken_Breast, Mixed_Veggie_Stir_Fry",0.0464252553389043
"Wrap, Meat, Vegetable","Fruit_cup",0.4823048194913746,"Cut-Fruit_Cup_Healthy_Mix, Mixed_Veggie_Stir_Fry","Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce",0.0265533722782793
"Fruit_cup, Meat, Vegetable","Wrap",0.2747442001823523,"Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Healthy_Mix, Mixed_Veggie_Stir_Fry",0.076745970836531
"Wrap","Fruit_cup, Seafood, Meat, Vegetable",0.0997141949825341,"Basil_&_Garlic_Chicken_Breast, Mixed_Veggie_Stir_Fry","Cut-Fruit_Cup_Healthy_Mix, Spaghetti_with_Meat_Sauce",0.0280426247896803
"Seafood","Wrap, Fruit_cup, Meat, Vegetable",0.0263299121218219,"Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry","Cut-Fruit_Cup_Healthy_Mix, Basil_&_Garlic_Chicken_Breast",0.0469043151969981
"Meat","Wrap, Fruit_cup, Seafood, Vegetable",0.0263467024668568,"Cut-Fruit_Cup_Healthy_Mix, Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce","Mixed_Veggie_Stir_Fry",0.2824858757062147
"Vegetable","Wrap, Fruit_cup, Seafood, Meat",0.0340091846460445,"Cut-Fruit_Cup_Healthy_Mix, Basil_&_Garlic_Chicken_Breast, Mixed_Veggie_Stir_Fry","Spaghetti_with_Meat_Sauce",0.1567398119122257
"Fruit_cup","Wrap, Seafood, Meat, Vegetable",0.0339981376816301,"Cut-Fruit_Cup_Healthy_Mix, Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry","Basil_&_Garlic_Chicken_Breast",0.199203187250996
"Wrap, Seafood","Fruit_cup, Meat, Vegetable",0.1524419846587047,"Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry","Cut-Fruit_Cup_Healthy_Mix",0.2645502645502645
"Wrap, Meat","Fruit_cup, Seafood, Vegetable",0.1528873308014412,"Grilled_Salmon","Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry",0.0033492983220015
"Wrap, Vegetable","Fruit_cup, Seafood, Meat",0.1858648040724517,"Basil_&_Garlic_Chicken_Breast","Grilled_Salmon, Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry",0.0066795805223431
"Wrap, Fruit_cup","Seafood, Meat, Vegetable",0.1846407150417499,"Spaghetti_with_Meat_Sauce","Grilled_Salmon, Basil_&_Garlic_Chicken_Breast, Mixed_Veggie_Stir_Fry",0.0128205128205128
"Seafood, Meat","Wrap, Fruit_cup, Vegetable",0.0811956971452213,"Mixed_Veggie_Stir_Fry","Grilled_Salmon, Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce",0.0043280675178532
"Seafood, Vegetable","Wrap, Fruit_cup, Meat",0.0555143028888653,"Grilled_Salmon, Basil_&_Garlic_Chicken_Breast","Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry",0.040551500405515
"Fruit_cup, Seafood","Wrap, Meat, Vegetable",0.0555496585642005,"Grilled_Salmon, Spaghetti_with_Meat_Sauce","Basil_&_Garlic_Chicken_Breast, Mixed_Veggie_Stir_Fry",0.0403551251008878
"Meat, Vegetable","Wrap, Fruit_cup, Seafood",0.0555280469689467,"Grilled_Salmon, Mixed_Veggie_Stir_Fry","Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce",0.0139997200055998
"Fruit_cup, Meat","Wrap, Seafood, Vegetable",0.0553031103596463,"Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce","Grilled_Salmon, Mixed_Veggie_Stir_Fry",0.076745970836531
"Fruit_cup, Vegetable","Wrap, Seafood, Meat",0.1057239057239057,"Basil_&_Garlic_Chicken_Breast, Mixed_Veggie_Stir_Fry","Grilled_Salmon, Spaghetti_with_Meat_Sauce",0.0280426247896803
"Wrap, Seafood, Meat","Fruit_cup, Vegetable",0.320932134096484,"Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry","Grilled_Salmon, Basil_&_Garlic_Chicken_Breast",0.0469043151969981
"Wrap, Seafood, Vegetable","Fruit_cup, Meat",0.2766032417195208,"Grilled_Salmon, Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce","Mixed_Veggie_Stir_Fry",0.3154574132492113
"Wrap, Fruit_cup, Seafood","Meat, Vegetable",0.2744275476315329,"Grilled_Salmon, Basil_&_Garlic_Chicken_Breast, Mixed_Veggie_Stir_Fry","Spaghetti_with_Meat_Sauce",0.1515151515151515
"Wrap, Meat, Vegetable","Fruit_cup, Seafood",0.279210385914992,"Grilled_Salmon, Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry","Basil_&_Garlic_Chicken_Breast",0.1483679525222551
"Wrap, Fruit_cup, Meat","Seafood, Vegetable",0.2752937050675083,"Basil_&_Garlic_Chicken_Breast, Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry","Grilled_Salmon",0.2645502645502645
"Wrap, Fruit_cup, Vegetable","Seafood, Meat",0.4053705138135812,"Grilled_Salmon","French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0161771108952674
"Seafood, Meat, Vegetable","Wrap, Fruit_cup",0.1493815413891532,"French_Style_Tuna_&_Egg_Salad","Grilled_Salmon, Spaghetti_with_Meat_Sauce",0.0310471170534164
"Fruit_cup, Seafood, Meat","Wrap, Vegetable",0.1482250755287009,"Spaghetti_with_Meat_Sauce","Grilled_Salmon, French_Style_Tuna_&_Egg_Salad",0.0619230769230769
"Fruit_cup, Seafood, Vegetable","Wrap, Meat",0.1594556164940077,"Grilled_Salmon, French_Style_Tuna_&_Egg_Salad","Spaghetti_with_Meat_Sauce",0.1001659062629614
"Fruit_cup, Meat, Vegetable","Wrap, Seafood",0.1590517678046803,"Grilled_Salmon, Spaghetti_with_Meat_Sauce","French_Style_Tuna_&_Egg_Salad",0.1949152542372881
"Wrap, Seafood, Meat, Vegetable","Fruit_cup",0.5445716267776621,"French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce","Grilled_Salmon",0.3344875346260388
"Wrap, Fruit_cup, Seafood, Meat","Vegetable",0.5323838589352322,"Cut-Fruit_Cup_Healthy_Mix","French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0146402737471304
"Wrap, Fruit_cup, Seafood, Vegetable","Meat",0.5772058823529411,"French_Style_Tuna_&_Egg_Salad","Cut-Fruit_Cup_Healthy_Mix, Spaghetti_with_Meat_Sauce",0.0217265539628463
"Wrap, Fruit_cup, Meat, Vegetable","Seafood",0.5789085545722714,"Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Healthy_Mix, French_Style_Tuna_&_Egg_Salad",0.0433333333333333
"Fruit_cup, Seafood, Meat, Vegetable","Wrap",0.3204081632653061,"Cut-Fruit_Cup_Healthy_Mix, French_Style_Tuna_&_Egg_Salad","Spaghetti_with_Meat_Sauce",0.1341269841269841
"Wrap","Salad, Seafood, Vegetable",0.1731978405843124,"Cut-Fruit_Cup_Healthy_Mix, Spaghetti_with_Meat_Sauce","French_Style_Tuna_&_Egg_Salad",0.1569173630454967
"Seafood","Wrap, Vegetable, Salad",0.045733547997585,"French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Healthy_Mix",0.2340720221606648
"Vegetable","Wrap, Seafood, Salad",0.059072004159085,"Cut-Fruit_Cup_Seasonal_Mix","French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0149835440845314
"Salad","Wrap, Seafood, Vegetable",0.0590515374621048,"French_Style_Tuna_&_Egg_Salad","Cut-Fruit_Cup_Seasonal_Mix, Spaghetti_with_Meat_Sauce",0.0222407919264639
"Wrap, Seafood","Salad, Vegetable",0.2647829886396737,"Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Seasonal_Mix, French_Style_Tuna_&_Egg_Salad",0.0443589743589743
"Wrap, Vegetable","Salad, Seafood",0.3228365100035515,"Cut-Fruit_Cup_Seasonal_Mix, French_Style_Tuna_&_Egg_Salad","Spaghetti_with_Meat_Sauce",0.139235412474849
"Wrap, Salad","Seafood, Vegetable",0.3218458633305794,"Cut-Fruit_Cup_Seasonal_Mix, Spaghetti_with_Meat_Sauce","French_Style_Tuna_&_Egg_Salad",0.1641366223908918
"Seafood, Vegetable","Wrap, Salad",0.0964251617693858,"French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Seasonal_Mix",0.2396121883656509
"Salad, Seafood","Wrap, Vegetable",0.096197262593481,"Shrimp_Scampi","French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0163246111988176
"Salad, Vegetable","Wrap, Seafood",0.1839336301092675,"French_Style_Tuna_&_Egg_Salad","Shrimp_Scampi, Spaghetti_with_Meat_Sauce",0.031239956289773
"Wrap, Seafood, Vegetable","Salad",0.4804439746300211,"Spaghetti_with_Meat_Sauce","Shrimp_Scampi, French_Style_Tuna_&_Egg_Salad",0.0623076923076923
"Wrap, Seafood, Salad","Vegetable",0.4783371338361691,"Shrimp_Scampi, French_Style_Tuna_&_Egg_Salad","Spaghetti_with_Meat_Sauce",0.1041131105398457
"Wrap, Vegetable, Salad","Seafood",0.707760186867376,"Shrimp_Scampi, Spaghetti_with_Meat_Sauce","French_Style_Tuna_&_Egg_Salad",0.192094861660079
"Salad, Seafood, Vegetable","Wrap",0.2765439610587161,"French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce","Shrimp_Scampi",0.3365650969529086
"Wrap","Salad, Meat, Vegetable",0.1716735471578278,"French_Style_Tuna_&_Egg_Salad","Spaghetti_with_Meat_Sauce, Grilled_Vegetables",0.0203766793083499
"Meat","Wrap, Vegetable, Salad",0.045359959724786,"Spaghetti_with_Meat_Sauce","French_Style_Tuna_&_Egg_Salad, Grilled_Vegetables",0.0406410256410256
"Vegetable","Wrap, Meat, Salad",0.0585521185339225,"Grilled_Vegetables","French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0137473437703282
"Salad","Wrap, Meat, Vegetable",0.0585318319618882,"French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce","Grilled_Vegetables",0.2195290858725762
"Wrap, Meat","Salad, Vegetable",0.2632193981887233,"French_Style_Tuna_&_Egg_Salad, Grilled_Vegetables","Spaghetti_with_Meat_Sauce",0.1278741427995159
"Wrap, Vegetable","Salad, Meat",0.319995264590979,"Spaghetti_with_Meat_Sauce, Grilled_Vegetables","French_Style_Tuna_&_Egg_Salad",0.1570084200099059
"Wrap, Salad","Meat, Vegetable",0.3190133364805854,"French_Style_Tuna_&_Egg_Salad","Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry",0.0208266375265153
"Meat, Vegetable","Wrap, Salad",0.0956001980618235,"Spaghetti_with_Meat_Sauce","French_Style_Tuna_&_Egg_Salad, Mixed_Veggie_Stir_Fry",0.0415384615384615
"Salad, Meat","Wrap, Vegetable",0.0957933160860474,"Mixed_Veggie_Stir_Fry","French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0140229387578446
"Salad, Vegetable","Wrap, Meat",0.1823148522865236,"French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce","Mixed_Veggie_Stir_Fry",0.224376731301939
"Wrap, Meat, Vegetable","Salad",0.4807042504001422,"French_Style_Tuna_&_Egg_Salad, Mixed_Veggie_Stir_Fry","Spaghetti_with_Meat_Sauce",0.1318144833197721
"Wrap, Meat, Salad","Vegetable",0.4734629532317393,"Spaghetti_with_Meat_Sauce, Mixed_Veggie_Stir_Fry","French_Style_Tuna_&_Egg_Salad",0.1519699812382739
"Wrap, Vegetable, Salad","Meat",0.7015312743316895,"Grilled_Salmon","Cut-Fruit_Cup_Healthy_Mix, French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0042871018521619
"Salad, Meat, Vegetable","Wrap",0.2754790052996331,"French_Style_Tuna_&_Egg_Salad","Grilled_Salmon, Spaghetti_with_Meat_Sauce, Cut-Fruit_Cup_Healthy_Mix",0.0082278074178826
"Wrap","Salad, Fruit_cup, Vegetable",0.1232137186408383,"Spaghetti_with_Meat_Sauce","Grilled_Salmon, French_Style_Tuna_&_Egg_Salad, Cut-Fruit_Cup_Healthy_Mix",0.0164102564102564
"Fruit_cup","Wrap, Vegetable, Salad",0.0420104376448169,"Cut-Fruit_Cup_Healthy_Mix","Grilled_Salmon, French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0055442456793866
"Vegetable","Wrap, Fruit_cup, Salad",0.0420240880339658,"Grilled_Salmon, French_Style_Tuna_&_Egg_Salad","Cut-Fruit_Cup_Healthy_Mix, Spaghetti_with_Meat_Sauce",0.0265450020738282
"Salad","Wrap, Fruit_cup, Vegetable",0.0420095279341706,"Grilled_Salmon, Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Healthy_Mix, French_Style_Tuna_&_Egg_Salad",0.0516545601291364
"Wrap, Fruit_cup","Salad, Vegetable",0.2281547689050923,"Grilled_Salmon, Cut-Fruit_Cup_Healthy_Mix","French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0179623912433342
"Wrap, Vegetable","Salad, Fruit_cup",0.2296673375162779,"French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce","Grilled_Salmon, Cut-Fruit_Cup_Healthy_Mix",0.0886426592797784
"Wrap, Salad","Fruit_cup, Vegetable",0.2289625870411896,"Cut-Fruit_Cup_Healthy_Mix, French_Style_Tuna_&_Egg_Salad","Grilled_Salmon, Spaghetti_with_Meat_Sauce",0.0507936507936508
"Fruit_cup, Vegetable","Wrap, Salad",0.1306397306397306,"Cut-Fruit_Cup_Healthy_Mix, Spaghetti_with_Meat_Sauce","Grilled_Salmon, French_Style_Tuna_&_Egg_Salad",0.0594243268337975
"Salad, Fruit_cup","Wrap, Vegetable",0.1290923609262709,"Grilled_Salmon, French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Healthy_Mix",0.2650103519668737
"Salad, Vegetable","Wrap, Fruit_cup",0.1308512073384594,"Grilled_Salmon, French_Style_Tuna_&_Egg_Salad, Cut-Fruit_Cup_Healthy_Mix","Spaghetti_with_Meat_Sauce",0.1457858769931663
"Wrap, Fruit_cup, Vegetable","Salad",0.5009036922282468,"Grilled_Salmon, Spaghetti_with_Meat_Sauce, Cut-Fruit_Cup_Healthy_Mix","French_Style_Tuna_&_Egg_Salad",0.1815602836879432
"Wrap, Fruit_cup, Salad","Vegetable",0.4926358557643474,"Cut-Fruit_Cup_Healthy_Mix, French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce","Grilled_Salmon",0.378698224852071
"Wrap, Vegetable, Salad","Fruit_cup",0.5035037633013236,"Shrimp_Scampi","Cut-Fruit_Cup_Healthy_Mix, French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0038628195223539
"Salad, Fruit_cup, Vegetable","Wrap",0.3151397011046134,"French_Style_Tuna_&_Egg_Salad","Shrimp_Scampi, Spaghetti_with_Meat_Sauce, Cut-Fruit_Cup_Healthy_Mix",0.0073921707270039
"Salad","Wrap, Seafood, Meat, Vegetable",0.0344088349935036,"Spaghetti_with_Meat_Sauce","Shrimp_Scampi, French_Style_Tuna_&_Egg_Salad, Cut-Fruit_Cup_Healthy_Mix",0.0147435897435897
"Wrap","Salad, Seafood, Meat, Vegetable",0.1009209272785011,"Cut-Fruit_Cup_Healthy_Mix","Shrimp_Scampi, French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0049811582275739
"Seafood","Salad, Wrap, Meat, Vegetable",0.02664855437043,"Shrimp_Scampi, French_Style_Tuna_&_Egg_Salad","Cut-Fruit_Cup_Healthy_Mix, Spaghetti_with_Meat_Sauce",0.0246358183376178
"Meat","Salad, Seafood, Wrap, Vegetable",0.0266655479107232,"Shrimp_Scampi, Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Healthy_Mix, French_Style_Tuna_&_Egg_Salad",0.0454545454545454
"Vegetable","Salad, Seafood, Wrap, Meat",0.0344207607659648,"Shrimp_Scampi, Cut-Fruit_Cup_Healthy_Mix","French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0163538111490329
"Salad, Wrap","Seafood, Meat, Vegetable",0.1875368818600259,"French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce","Shrimp_Scampi, Cut-Fruit_Cup_Healthy_Mix",0.0796398891966759
"Salad, Seafood","Wrap, Meat, Vegetable",0.0560533370960914,"Cut-Fruit_Cup_Healthy_Mix, French_Style_Tuna_&_Egg_Salad","Shrimp_Scampi, Spaghetti_with_Meat_Sauce",0.0456349206349206
"Salad, Meat","Wrap, Seafood, Vegetable",0.0563135698337881,"Cut-Fruit_Cup_Healthy_Mix, Spaghetti_with_Meat_Sauce","Shrimp_Scampi, French_Style_Tuna_&_Egg_Salad",0.05338904363974
"Salad, Vegetable","Wrap, Seafood, Meat",0.1071765816808309,"Shrimp_Scampi, French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Healthy_Mix",0.2366255144032922
"Wrap, Seafood","Salad, Meat, Vegetable",0.1542868239634916,"Shrimp_Scampi, French_Style_Tuna_&_Egg_Salad, Cut-Fruit_Cup_Healthy_Mix","Spaghetti_with_Meat_Sauce",0.1455696202531645
"Wrap, Meat","Salad, Seafood, Vegetable",0.1547375596455351,"Shrimp_Scampi, Spaghetti_with_Meat_Sauce, Cut-Fruit_Cup_Healthy_Mix","French_Style_Tuna_&_Egg_Salad",0.1626591230551626
"Wrap, Vegetable","Salad, Seafood, Meat",0.188114123357405,"Cut-Fruit_Cup_Healthy_Mix, French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce","Shrimp_Scampi",0.3402366863905325
"Seafood, Meat","Salad, Wrap, Vegetable",0.0821783202316921,"Grilled_Salmon","Cut-Fruit_Cup_Seasonal_Mix, French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0038516930703017
"Seafood, Vegetable","Salad, Wrap, Meat",0.0561861320321063,"Cut-Fruit_Cup_Seasonal_Mix","Grilled_Salmon, French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0049800796812749
"Meat, Vegetable","Salad, Seafood, Wrap",0.0562000424418193,"French_Style_Tuna_&_Egg_Salad","Grilled_Salmon, Cut-Fruit_Cup_Seasonal_Mix, Spaghetti_with_Meat_Sauce",0.0073921707270039
"Salad, Seafood, Wrap","Meat, Vegetable",0.2787230310471847,"Spaghetti_with_Meat_Sauce","Grilled_Salmon, Cut-Fruit_Cup_Seasonal_Mix, French_Style_Tuna_&_Egg_Salad",0.0147435897435897
"Salad, Wrap, Meat","Seafood, Vegetable",0.278332457523209,"Grilled_Salmon, Cut-Fruit_Cup_Seasonal_Mix","French_Style_Tuna_&_Egg_Salad, Spaghetti_with_Meat_Sauce",0.0163051183893378
"Salad, Wrap, Vegetable","Seafood, Meat",0.4124059174669089,"Grilled_Salmon, French_Style_Tuna_&_Egg_Salad","Cut-Fruit_Cup_Seasonal_Mix, Spaghetti_with_Meat_Sauce",0.0238490253007051
"Salad, Seafood, Meat","Wrap, Vegetable",0.1516510784500859,"Grilled_Salmon, Spaghetti_with_Meat_Sauce","Cut-Fruit_Cup_Seasonal_Mix, French_Style_Tuna_&_Egg_Salad",0.0464083938660209
"Salad, Seafood, Vegetable","Wrap, Meat",0.1611398438292262,"Cut-Fruit_Cup_Seasonal_Mix, French_Style_Tuna_&_Egg_Salad","Grilled_Salmon, Spaghetti_with_Meat_Sauce",0.0462776659959758
